run_id,provider,run_dir,log,task,failure_mode,benign,strategy,mode,adapter,n_agents,rep,model,agent,status,turns,llm_calls,tool_calls,file_reads,write_attempts,write_applied,write_refused,search_events,run_tests,notifications_delivered,prompt_tokens,completion_tokens,total_tokens
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,rw_e_cascade__adaptive_lease-n3-r1.jsonl,rw_e_cascade,causal_cascade,False,adaptive_lease,strategy,,3,1,gpt-5-mini,agent-schema,done,24,24,24,8,8,7,1,3,2,3,135923,4889,140812
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,rw_e_cascade__adaptive_lease-n3-r1.jsonl,rw_e_cascade,causal_cascade,False,adaptive_lease,strategy,,3,1,gpt-5-mini,agent-comments,done,28,28,27,12,4,4,0,7,2,1,118938,6970,125908
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,rw_e_cascade__adaptive_lease-n3-r1.jsonl,rw_e_cascade,causal_cascade,False,adaptive_lease,strategy,,3,1,gpt-5-mini,agent-feed,done,18,18,17,7,1,1,0,4,3,5,49602,2182,51784
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,rw_e_cascade__adaptive_lease-n3-r2.jsonl,rw_e_cascade,causal_cascade,False,adaptive_lease,strategy,,3,2,gpt-5-mini,agent-schema,done,25,25,25,8,8,8,0,3,3,1,144877,5802,150679
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,rw_e_cascade__adaptive_lease-n3-r2.jsonl,rw_e_cascade,causal_cascade,False,adaptive_lease,strategy,,3,2,gpt-5-mini,agent-comments,done,26,26,26,18,3,2,1,1,1,9,132660,4697,137357
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,rw_e_cascade__adaptive_lease-n3-r2.jsonl,rw_e_cascade,causal_cascade,False,adaptive_lease,strategy,,3,2,gpt-5-mini,agent-feed,done,23,23,22,8,1,1,0,7,3,1,82181,1939,84120
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,rw_e_cascade__adaptive_lease-n3-r3.jsonl,rw_e_cascade,causal_cascade,False,adaptive_lease,strategy,,3,3,gpt-5-mini,agent-schema,done,30,30,30,12,7,7,0,5,3,1,143825,8047,151872
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,rw_e_cascade__adaptive_lease-n3-r3.jsonl,rw_e_cascade,causal_cascade,False,adaptive_lease,strategy,,3,3,gpt-5-mini,agent-comments,done,20,20,20,11,2,1,1,4,1,9,72769,3583,76352
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,rw_e_cascade__adaptive_lease-n3-r3.jsonl,rw_e_cascade,causal_cascade,False,adaptive_lease,strategy,,3,3,gpt-5-mini,agent-feed,done,27,27,27,13,2,1,1,6,2,8,109714,2336,112050
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,rw_e_cascade__adaptive_lease-n3-r4.jsonl,rw_e_cascade,causal_cascade,False,adaptive_lease,strategy,,3,4,gpt-5-mini,agent-schema,done,26,26,26,8,9,9,0,3,4,1,118552,10119,128671
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,rw_e_cascade__adaptive_lease-n3-r4.jsonl,rw_e_cascade,causal_cascade,False,adaptive_lease,strategy,,3,4,gpt-5-mini,agent-comments,done,25,25,25,14,4,3,1,2,1,9,112134,5048,117182
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,rw_e_cascade__adaptive_lease-n3-r4.jsonl,rw_e_cascade,causal_cascade,False,adaptive_lease,strategy,,3,4,gpt-5-mini,agent-feed,done,19,19,19,9,1,1,0,6,1,1,51954,1409,53363
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,rw_e_cascade__peer_broker-n3-r0.jsonl,rw_e_cascade,causal_cascade,False,peer_broker,strategy,,3,0,gpt-5-mini,agent-schema,done,23,23,23,9,6,6,0,5,2,0,93478,5685,99163
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,rw_e_cascade__peer_broker-n3-r0.jsonl,rw_e_cascade,causal_cascade,False,peer_broker,strategy,,3,0,gpt-5-mini,agent-comments,done,30,32,30,17,3,3,0,5,3,0,166340,11830,178170
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,rw_e_cascade__peer_broker-n3-r0.jsonl,rw_e_cascade,causal_cascade,False,peer_broker,strategy,,3,0,gpt-5-mini,agent-feed,done,27,29,27,18,1,1,0,4,2,0,107581,5513,113094
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,rw_e_cascade__peer_broker-n3-r1.jsonl,rw_e_cascade,causal_cascade,False,peer_broker,strategy,,3,1,gpt-5-mini,agent-schema,done,23,23,23,10,7,7,0,2,2,1,100938,7192,108130
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,rw_e_cascade__peer_broker-n3-r1.jsonl,rw_e_cascade,causal_cascade,False,peer_broker,strategy,,3,1,gpt-5-mini,agent-comments,done,31,33,30,17,4,4,0,5,2,0,161439,8496,169935
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,rw_e_cascade__peer_broker-n3-r1.jsonl,rw_e_cascade,causal_cascade,False,peer_broker,strategy,,3,1,gpt-5-mini,agent-feed,done,23,25,23,12,1,1,0,5,3,0,68778,2342,71120
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,rw_e_cascade__peer_broker-n3-r2.jsonl,rw_e_cascade,causal_cascade,False,peer_broker,strategy,,3,2,gpt-5-mini,agent-schema,done,31,32,31,14,10,10,0,4,2,1,167151,8764,175915
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,rw_e_cascade__peer_broker-n3-r2.jsonl,rw_e_cascade,causal_cascade,False,peer_broker,strategy,,3,2,gpt-5-mini,agent-comments,done,39,42,39,24,6,6,0,4,4,0,254911,9758,264669
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,rw_e_cascade__peer_broker-n3-r2.jsonl,rw_e_cascade,causal_cascade,False,peer_broker,strategy,,3,2,gpt-5-mini,agent-feed,done,19,21,19,14,1,1,0,1,1,0,62457,2905,65362
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,rw_e_cascade__peer_broker-n3-r3.jsonl,rw_e_cascade,causal_cascade,False,peer_broker,strategy,,3,3,gpt-5-mini,agent-schema,done,20,20,20,7,6,6,0,4,2,0,72570,4609,77179
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,rw_e_cascade__peer_broker-n3-r3.jsonl,rw_e_cascade,causal_cascade,False,peer_broker,strategy,,3,3,gpt-5-mini,agent-comments,done,32,34,32,20,7,6,1,2,2,0,164975,8158,173133
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,rw_e_cascade__peer_broker-n3-r3.jsonl,rw_e_cascade,causal_cascade,False,peer_broker,strategy,,3,3,gpt-5-mini,agent-feed,done,18,20,17,8,3,3,0,3,1,1,53832,6921,60753
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,rw_e_cascade__peer_broker-n3-r4.jsonl,rw_e_cascade,causal_cascade,False,peer_broker,strategy,,3,4,gpt-5-mini,agent-schema,done,20,20,20,7,7,7,0,3,2,0,106575,3854,110429
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,rw_e_cascade__peer_broker-n3-r4.jsonl,rw_e_cascade,causal_cascade,False,peer_broker,strategy,,3,4,gpt-5-mini,agent-comments,done,30,32,30,18,6,5,1,4,1,0,145889,6273,152162
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,rw_e_cascade__peer_broker-n3-r4.jsonl,rw_e_cascade,causal_cascade,False,peer_broker,strategy,,3,4,gpt-5-mini,agent-feed,done,27,29,27,18,1,1,0,4,2,0,112098,5497,117595
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,rw_e_cascade__peer_contract-n3-r0.jsonl,rw_e_cascade,causal_cascade,False,peer_contract,strategy,,3,0,gpt-5-mini,agent-schema,max_turns,40,40,40,18,9,7,2,8,3,1,258277,15494,273771
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,rw_e_cascade__peer_contract-n3-r0.jsonl,rw_e_cascade,causal_cascade,False,peer_contract,strategy,,3,0,gpt-5-mini,agent-comments,done,28,28,28,11,6,5,1,4,2,3,120163,6219,126382
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,rw_e_cascade__peer_contract-n3-r0.jsonl,rw_e_cascade,causal_cascade,False,peer_contract,strategy,,3,0,gpt-5-mini,agent-feed,done,19,19,19,10,1,1,0,5,1,1,60828,2419,63247
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,rw_e_cascade__peer_contract-n3-r1.jsonl,rw_e_cascade,causal_cascade,False,peer_contract,strategy,,3,1,gpt-5-mini,agent-schema,done,25,25,25,9,7,5,2,4,2,3,164948,6395,171343
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,rw_e_cascade__peer_contract-n3-r1.jsonl,rw_e_cascade,causal_cascade,False,peer_contract,strategy,,3,1,gpt-5-mini,agent-comments,max_turns,40,40,40,21,4,4,0,6,3,6,272277,9760,282037
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,rw_e_cascade__peer_contract-n3-r1.jsonl,rw_e_cascade,causal_cascade,False,peer_contract,strategy,,3,1,gpt-5-mini,agent-feed,done,19,19,19,7,1,1,0,7,1,2,60453,1822,62275
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,rw_e_cascade__peer_contract-n3-r2.jsonl,rw_e_cascade,causal_cascade,False,peer_contract,strategy,,3,2,gpt-5-mini,agent-schema,done,23,23,23,8,8,7,1,3,2,1,131628,6683,138311
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,rw_e_cascade__peer_contract-n3-r2.jsonl,rw_e_cascade,causal_cascade,False,peer_contract,strategy,,3,2,gpt-5-mini,agent-comments,done,33,33,33,18,5,5,0,2,2,4,172432,7569,180001
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,rw_e_cascade__peer_contract-n3-r2.jsonl,rw_e_cascade,causal_cascade,False,peer_contract,strategy,,3,2,gpt-5-mini,agent-feed,done,25,25,25,6,1,1,0,12,2,2,78870,3201,82071
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,rw_e_cascade__peer_contract-n3-r3.jsonl,rw_e_cascade,causal_cascade,False,peer_contract,strategy,,3,3,gpt-5-mini,agent-schema,done,24,24,24,9,6,5,1,5,1,2,110110,4876,114986
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,rw_e_cascade__peer_contract-n3-r3.jsonl,rw_e_cascade,causal_cascade,False,peer_contract,strategy,,3,3,gpt-5-mini,agent-comments,done,37,37,37,17,6,6,0,3,2,6,212508,6385,218893
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,rw_e_cascade__peer_contract-n3-r3.jsonl,rw_e_cascade,causal_cascade,False,peer_contract,strategy,,3,3,gpt-5-mini,agent-feed,done,18,18,18,7,1,1,0,6,1,2,53300,1825,55125
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,rw_e_cascade__peer_contract-n3-r4.jsonl,rw_e_cascade,causal_cascade,False,peer_contract,strategy,,3,4,gpt-5-mini,agent-schema,done,27,27,27,9,8,5,3,3,2,4,175925,4867,180792
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,rw_e_cascade__peer_contract-n3-r4.jsonl,rw_e_cascade,causal_cascade,False,peer_contract,strategy,,3,4,gpt-5-mini,agent-comments,max_turns,40,40,40,20,6,5,1,4,3,7,269975,7856,277831
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,rw_e_cascade__peer_contract-n3-r4.jsonl,rw_e_cascade,causal_cascade,False,peer_contract,strategy,,3,4,gpt-5-mini,agent-feed,max_turns,40,40,40,18,3,3,0,10,2,6,231477,9765,241242
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t01_stale_clobber__adaptive_lease-n2-r0.jsonl,t01_stale_clobber,stale_read_lost_update,False,adaptive_lease,strategy,,2,0,gpt-5-mini,agent-timeout,done,5,5,5,1,1,1,0,0,1,1,6520,989,7509
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t01_stale_clobber__adaptive_lease-n2-r0.jsonl,t01_stale_clobber,stale_read_lost_update,False,adaptive_lease,strategy,,2,0,gpt-5-mini,agent-retries,done,5,5,5,1,1,1,0,0,1,1,6333,760,7093
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t01_stale_clobber__adaptive_lease-n2-r1.jsonl,t01_stale_clobber,stale_read_lost_update,False,adaptive_lease,strategy,,2,1,gpt-5-mini,agent-timeout,done,5,5,5,1,1,1,0,0,1,1,6572,1136,7708
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t01_stale_clobber__adaptive_lease-n2-r1.jsonl,t01_stale_clobber,stale_read_lost_update,False,adaptive_lease,strategy,,2,1,gpt-5-mini,agent-retries,done,5,5,5,1,1,1,0,0,1,1,6289,751,7040
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t01_stale_clobber__adaptive_lease-n2-r2.jsonl,t01_stale_clobber,stale_read_lost_update,False,adaptive_lease,strategy,,2,2,gpt-5-mini,agent-timeout,done,7,7,7,2,2,1,1,0,1,1,11401,1522,12923
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t01_stale_clobber__adaptive_lease-n2-r2.jsonl,t01_stale_clobber,stale_read_lost_update,False,adaptive_lease,strategy,,2,2,gpt-5-mini,agent-retries,done,5,5,5,1,1,1,0,0,1,1,6337,829,7166
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t01_stale_clobber__adaptive_lease-n2-r3.jsonl,t01_stale_clobber,stale_read_lost_update,False,adaptive_lease,strategy,,2,3,gpt-5-mini,agent-timeout,done,5,5,5,1,1,1,0,0,1,1,6305,820,7125
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t01_stale_clobber__adaptive_lease-n2-r3.jsonl,t01_stale_clobber,stale_read_lost_update,False,adaptive_lease,strategy,,2,3,gpt-5-mini,agent-retries,done,7,7,7,2,2,1,1,0,1,1,11426,1514,12940
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t01_stale_clobber__adaptive_lease-n2-r4.jsonl,t01_stale_clobber,stale_read_lost_update,False,adaptive_lease,strategy,,2,4,gpt-5-mini,agent-timeout,done,5,5,5,1,1,1,0,0,1,1,6327,699,7026
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t01_stale_clobber__adaptive_lease-n2-r4.jsonl,t01_stale_clobber,stale_read_lost_update,False,adaptive_lease,strategy,,2,4,gpt-5-mini,agent-retries,done,5,5,5,1,1,1,0,0,1,1,6552,805,7357
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t01_stale_clobber__peer_broker-n2-r0.jsonl,t01_stale_clobber,stale_read_lost_update,False,peer_broker,strategy,,2,0,gpt-5-mini,agent-timeout,done,6,7,6,2,2,2,0,0,1,1,10686,2512,13198
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t01_stale_clobber__peer_broker-n2-r0.jsonl,t01_stale_clobber,stale_read_lost_update,False,peer_broker,strategy,,2,0,gpt-5-mini,agent-retries,done,6,7,6,2,2,2,0,0,1,1,10440,2307,12747
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t01_stale_clobber__peer_broker-n2-r1.jsonl,t01_stale_clobber,stale_read_lost_update,False,peer_broker,strategy,,2,1,gpt-5-mini,agent-timeout,done,5,6,5,1,2,2,0,0,1,1,8136,2244,10380
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t01_stale_clobber__peer_broker-n2-r1.jsonl,t01_stale_clobber,stale_read_lost_update,False,peer_broker,strategy,,2,1,gpt-5-mini,agent-retries,done,7,8,7,3,2,2,0,0,1,1,13464,2165,15629
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t01_stale_clobber__peer_broker-n2-r2.jsonl,t01_stale_clobber,stale_read_lost_update,False,peer_broker,strategy,,2,2,gpt-5-mini,agent-timeout,done,6,7,6,2,2,2,0,0,1,1,10602,2735,13337
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t01_stale_clobber__peer_broker-n2-r2.jsonl,t01_stale_clobber,stale_read_lost_update,False,peer_broker,strategy,,2,2,gpt-5-mini,agent-retries,done,6,7,6,2,2,2,0,0,1,1,10872,2351,13223
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t01_stale_clobber__peer_broker-n2-r3.jsonl,t01_stale_clobber,stale_read_lost_update,False,peer_broker,strategy,,2,3,gpt-5-mini,agent-timeout,done,6,7,6,2,2,2,0,0,1,1,10715,2798,13513
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t01_stale_clobber__peer_broker-n2-r3.jsonl,t01_stale_clobber,stale_read_lost_update,False,peer_broker,strategy,,2,3,gpt-5-mini,agent-retries,done,8,9,8,3,2,1,1,0,2,1,15980,2425,18405
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t01_stale_clobber__peer_broker-n2-r4.jsonl,t01_stale_clobber,stale_read_lost_update,False,peer_broker,strategy,,2,4,gpt-5-mini,agent-timeout,done,6,7,6,2,2,2,0,0,1,1,10688,2128,12816
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t01_stale_clobber__peer_broker-n2-r4.jsonl,t01_stale_clobber,stale_read_lost_update,False,peer_broker,strategy,,2,4,gpt-5-mini,agent-retries,done,6,7,6,2,2,2,0,0,1,1,10546,2288,12834
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t01_stale_clobber__peer_contract-n2-r0.jsonl,t01_stale_clobber,stale_read_lost_update,False,peer_contract,strategy,,2,0,gpt-5-mini,agent-timeout,done,6,6,6,1,1,1,0,0,1,2,9562,2252,11814
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t01_stale_clobber__peer_contract-n2-r0.jsonl,t01_stale_clobber,stale_read_lost_update,False,peer_contract,strategy,,2,0,gpt-5-mini,agent-retries,done,9,9,9,3,2,2,0,0,1,2,18668,2533,21201
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t01_stale_clobber__peer_contract-n2-r1.jsonl,t01_stale_clobber,stale_read_lost_update,False,peer_contract,strategy,,2,1,gpt-5-mini,agent-timeout,done,5,5,5,1,1,1,0,0,1,1,7083,940,8023
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t01_stale_clobber__peer_contract-n2-r1.jsonl,t01_stale_clobber,stale_read_lost_update,False,peer_contract,strategy,,2,1,gpt-5-mini,agent-retries,done,6,6,6,1,1,1,0,0,1,2,9413,1246,10659
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t01_stale_clobber__peer_contract-n2-r2.jsonl,t01_stale_clobber,stale_read_lost_update,False,peer_contract,strategy,,2,2,gpt-5-mini,agent-timeout,done,5,5,5,1,1,1,0,0,1,1,7093,1003,8096
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t01_stale_clobber__peer_contract-n2-r2.jsonl,t01_stale_clobber,stale_read_lost_update,False,peer_contract,strategy,,2,2,gpt-5-mini,agent-retries,done,6,6,6,1,1,1,0,0,1,2,9552,2062,11614
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t01_stale_clobber__peer_contract-n2-r3.jsonl,t01_stale_clobber,stale_read_lost_update,False,peer_contract,strategy,,2,3,gpt-5-mini,agent-timeout,done,6,6,6,1,1,1,0,0,1,2,9285,1810,11095
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t01_stale_clobber__peer_contract-n2-r3.jsonl,t01_stale_clobber,stale_read_lost_update,False,peer_contract,strategy,,2,3,gpt-5-mini,agent-retries,done,5,5,5,1,1,1,0,0,1,1,7105,869,7974
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t01_stale_clobber__peer_contract-n2-r4.jsonl,t01_stale_clobber,stale_read_lost_update,False,peer_contract,strategy,,2,4,gpt-5-mini,agent-timeout,done,9,9,9,1,2,1,1,2,1,2,15860,1964,17824
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t01_stale_clobber__peer_contract-n2-r4.jsonl,t01_stale_clobber,stale_read_lost_update,False,peer_contract,strategy,,2,4,gpt-5-mini,agent-retries,done,7,7,7,1,2,1,1,0,1,2,12345,1949,14294
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t02_benign_overlap__adaptive_lease-n2-r0.jsonl,t02_benign_overlap,benign_overlap_false_positive,True,adaptive_lease,strategy,,2,0,gpt-5-mini,agent-slugify,done,6,6,6,1,1,1,0,1,1,1,6766,745,7511
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t02_benign_overlap__adaptive_lease-n2-r0.jsonl,t02_benign_overlap,benign_overlap_false_positive,True,adaptive_lease,strategy,,2,0,gpt-5-mini,agent-truncate,done,7,7,7,1,1,1,0,0,1,1,8369,1019,9388
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t02_benign_overlap__adaptive_lease-n2-r1.jsonl,t02_benign_overlap,benign_overlap_false_positive,True,adaptive_lease,strategy,,2,1,gpt-5-mini,agent-slugify,done,5,5,5,1,1,1,0,0,1,1,6256,881,7137
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t02_benign_overlap__adaptive_lease-n2-r1.jsonl,t02_benign_overlap,benign_overlap_false_positive,True,adaptive_lease,strategy,,2,1,gpt-5-mini,agent-truncate,done,6,6,6,1,1,1,0,1,1,1,7074,982,8056
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t02_benign_overlap__adaptive_lease-n2-r2.jsonl,t02_benign_overlap,benign_overlap_false_positive,True,adaptive_lease,strategy,,2,2,gpt-5-mini,agent-slugify,done,6,6,6,1,1,1,0,1,1,1,6902,743,7645
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t02_benign_overlap__adaptive_lease-n2-r2.jsonl,t02_benign_overlap,benign_overlap_false_positive,True,adaptive_lease,strategy,,2,2,gpt-5-mini,agent-truncate,done,7,7,7,1,1,1,0,1,1,1,8641,1277,9918
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t02_benign_overlap__adaptive_lease-n2-r3.jsonl,t02_benign_overlap,benign_overlap_false_positive,True,adaptive_lease,strategy,,2,3,gpt-5-mini,agent-slugify,done,5,5,5,1,1,1,0,0,1,1,5746,605,6351
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t02_benign_overlap__adaptive_lease-n2-r3.jsonl,t02_benign_overlap,benign_overlap_false_positive,True,adaptive_lease,strategy,,2,3,gpt-5-mini,agent-truncate,done,8,8,8,2,1,1,0,0,1,1,9784,1282,11066
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t02_benign_overlap__adaptive_lease-n2-r4.jsonl,t02_benign_overlap,benign_overlap_false_positive,True,adaptive_lease,strategy,,2,4,gpt-5-mini,agent-slugify,done,5,5,5,1,1,1,0,0,1,1,5730,669,6399
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t02_benign_overlap__adaptive_lease-n2-r4.jsonl,t02_benign_overlap,benign_overlap_false_positive,True,adaptive_lease,strategy,,2,4,gpt-5-mini,agent-truncate,done,6,6,6,1,1,1,0,1,1,1,7454,949,8403
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t02_benign_overlap__peer_broker-n2-r0.jsonl,t02_benign_overlap,benign_overlap_false_positive,True,peer_broker,strategy,,2,0,gpt-5-mini,agent-slugify,done,5,5,5,1,1,1,0,0,1,0,4664,561,5225
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t02_benign_overlap__peer_broker-n2-r0.jsonl,t02_benign_overlap,benign_overlap_false_positive,True,peer_broker,strategy,,2,0,gpt-5-mini,agent-truncate,done,5,5,5,1,1,1,0,0,1,0,4918,1205,6123
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t02_benign_overlap__peer_broker-n2-r1.jsonl,t02_benign_overlap,benign_overlap_false_positive,True,peer_broker,strategy,,2,1,gpt-5-mini,agent-slugify,done,6,6,6,1,1,1,0,1,1,0,5867,725,6592
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t02_benign_overlap__peer_broker-n2-r1.jsonl,t02_benign_overlap,benign_overlap_false_positive,True,peer_broker,strategy,,2,1,gpt-5-mini,agent-truncate,done,7,7,7,2,1,1,0,1,1,0,6823,898,7721
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t02_benign_overlap__peer_broker-n2-r2.jsonl,t02_benign_overlap,benign_overlap_false_positive,True,peer_broker,strategy,,2,2,gpt-5-mini,agent-slugify,done,6,6,6,2,1,1,0,1,1,0,5884,645,6529
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t02_benign_overlap__peer_broker-n2-r2.jsonl,t02_benign_overlap,benign_overlap_false_positive,True,peer_broker,strategy,,2,2,gpt-5-mini,agent-truncate,done,6,6,6,2,1,1,0,0,1,0,6087,1005,7092
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t02_benign_overlap__peer_broker-n2-r3.jsonl,t02_benign_overlap,benign_overlap_false_positive,True,peer_broker,strategy,,2,3,gpt-5-mini,agent-slugify,done,6,6,6,2,1,1,0,0,1,0,5695,633,6328
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t02_benign_overlap__peer_broker-n2-r3.jsonl,t02_benign_overlap,benign_overlap_false_positive,True,peer_broker,strategy,,2,3,gpt-5-mini,agent-truncate,done,5,5,5,1,1,1,0,0,1,0,4936,1018,5954
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t02_benign_overlap__peer_broker-n2-r4.jsonl,t02_benign_overlap,benign_overlap_false_positive,True,peer_broker,strategy,,2,4,gpt-5-mini,agent-slugify,done,5,5,5,1,1,1,0,0,1,0,4598,477,5075
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t02_benign_overlap__peer_broker-n2-r4.jsonl,t02_benign_overlap,benign_overlap_false_positive,True,peer_broker,strategy,,2,4,gpt-5-mini,agent-truncate,done,9,9,9,4,2,1,1,0,1,0,13695,1732,15427
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t02_benign_overlap__peer_contract-n2-r0.jsonl,t02_benign_overlap,benign_overlap_false_positive,True,peer_contract,strategy,,2,0,gpt-5-mini,agent-slugify,done,5,5,5,1,1,1,0,0,1,1,6454,844,7298
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t02_benign_overlap__peer_contract-n2-r0.jsonl,t02_benign_overlap,benign_overlap_false_positive,True,peer_contract,strategy,,2,0,gpt-5-mini,agent-truncate,done,6,6,6,1,1,1,0,0,1,1,8059,952,9011
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t02_benign_overlap__peer_contract-n2-r1.jsonl,t02_benign_overlap,benign_overlap_false_positive,True,peer_contract,strategy,,2,1,gpt-5-mini,agent-slugify,done,7,7,7,1,1,1,0,1,1,1,8845,713,9558
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t02_benign_overlap__peer_contract-n2-r1.jsonl,t02_benign_overlap,benign_overlap_false_positive,True,peer_contract,strategy,,2,1,gpt-5-mini,agent-truncate,done,6,6,6,1,1,1,0,0,1,1,8124,849,8973
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t02_benign_overlap__peer_contract-n2-r2.jsonl,t02_benign_overlap,benign_overlap_false_positive,True,peer_contract,strategy,,2,2,gpt-5-mini,agent-slugify,done,9,9,9,3,2,1,1,0,1,1,14849,1733,16582
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t02_benign_overlap__peer_contract-n2-r2.jsonl,t02_benign_overlap,benign_overlap_false_positive,True,peer_contract,strategy,,2,2,gpt-5-mini,agent-truncate,done,7,7,7,2,1,1,0,0,1,1,9375,1354,10729
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t02_benign_overlap__peer_contract-n2-r3.jsonl,t02_benign_overlap,benign_overlap_false_positive,True,peer_contract,strategy,,2,3,gpt-5-mini,agent-slugify,done,5,5,5,1,1,1,0,0,1,1,6360,933,7293
